name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
10022,2025-03-14T18:00:00,50,48,35.9,58.21,0,0,,0,0,12.5,5.4,164,1020.2,6.5,9.9,94,0.3,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-14T19:00:00,47.9,45.7,37,65.7,0,0,,0,0,12.3,5.1,194,1020.5,6.5,9.9,0,0,0,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-14T20:00:00,47,44.5,37.9,70.58,0,0,,0,0,11,5.2,171,1020.6,6.5,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-14T21:00:00,44.1,42.1,37,76.13,0,0,,0,0,9.6,3.8,164,1020.7,6.5,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-14T22:00:00,42.3,39.2,37.9,84.32,0,0,,0,0,8.1,4.9,180,1020.7,51.9,8.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-14T23:00:00,42.2,38.5,38,84.93,0,0,,0,0,7.2,5.8,182,1020.5,99.8,6,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T00:00:00,41.1,37.2,38.8,91.27,0,0,,0,0,6.5,5.9,174,1020.5,100,6.1,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T01:00:00,42.2,39.1,38.9,87.81,0,0,,0,0,5.8,5,148,1020.4,100,8.4,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T02:00:00,42.3,42.3,38.1,84.99,0,0,,0,0,6,0.7,336,1020.1,100,9.6,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T03:00:00,42.2,40,38.8,87.75,0,0,,0,0,8.9,3.8,174,1020,100,9.6,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T04:00:00,42.2,39.2,38,84.99,0,0,,0,0,8.1,4.8,150,1019.7,100,9.6,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T05:00:00,42.3,38.5,38.9,87.69,0,0,,0,0,7.4,5.9,142,1019.8,100,8.5,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T06:00:00,42.2,37.7,38.8,87.75,0,0,,0,0,6.7,7.1,111,1019.6,100,9.7,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T07:00:00,42.2,38.4,38,85.2,0,0,rain,0,0,7.8,5.9,120,1020.4,100,6.8,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T08:00:00,42.2,42.2,38.1,85.26,0,0,rain,0,0,8.3,0.7,21,1021.1,100,6.2,18,0.1,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T09:00:00,42.2,38.4,38.1,85.26,0,0,,0,0,10.3,5.9,174,1021.2,100,9.2,45,0.2,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T10:00:00,43.1,37.4,38,82.28,0,0,,0,0,13.4,10,144,1020.8,100,9.7,106,0.4,1,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T11:00:00,43.1,38.6,38,82.2,0,0,,0,0,21.8,7.4,133,1020.8,100,9.5,114,0.4,1,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T12:00:00,44.2,44.2,38.9,81.54,0,0,,0,0,11.4,0.8,22,1020.5,100,9.5,221,0.8,2,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T13:00:00,47.7,47.7,39,71.6,0,0,,0,0,10.7,0.1,355,1020.5,100,9.6,244,0.9,2,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T14:00:00,47.8,45.6,39.8,73.59,0,0,,0,0,11.9,5.1,132,1020.1,100,9.7,262,0.9,3,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T15:00:00,47,43.6,39.8,75.74,0,0,,0,0,14.3,7,151,1019.6,100,9.6,116,0.4,1,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T16:00:00,47.1,44.8,39.8,75.54,0,0,rain,0,0,11.9,5.1,164,1019.5,100,9.8,151,0.5,2,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T17:00:00,47.9,43.8,39.8,73.29,0,0,,0,0,13.9,9.2,128,1018.6,100,9.9,78,0.3,1,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T18:00:00,48,46.7,40.9,76.35,0,0,,0,0,14.5,3.8,175,1018.6,100,9.8,9,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T19:00:00,47,44.8,42.9,85.53,0,0,rain,0,0,15.4,4.9,157,1018.4,100,6.5,0,0,0,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T20:00:00,47,44,43,85.75,0,0,,0,0,14.1,6.1,139,1018.2,100,5.9,0,0,0,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T21:00:00,47,44.2,44,89.19,0,0,,0,0,12.5,6,169,1018.7,100,4.7,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T22:00:00,47.1,43.9,44.4,90.2,0,0,rain,0,0,11.2,6.7,144,1018.8,100,2.6,0,0,0,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-15T23:00:00,47.2,44.5,44.9,91.89,0,0,rain,0,0,10.1,5.7,115,1018.6,100,2.4,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T00:00:00,47.2,46,44.9,91.95,0,0,rain,0,0,8.5,3.5,147,1018.1,100,2.9,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T01:00:00,47.7,47.7,45.8,92.93,0,0,rain,0,0,8.1,0.5,4,1018.6,100,2.2,0,0,0,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T02:00:00,47.7,46.6,45.8,92.93,0,0,rain,0,0,8.5,3.5,79,1017.2,100,2.3,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T03:00:00,46.8,45.6,44.6,92.07,0,0,rain,0,0,9.2,3.5,87,1016.7,100,2.3,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T04:00:00,46.9,46.9,43.9,89.37,0,0,rain,0,0,10.1,0.3,6,1016.7,100,1.2,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T05:00:00,50.7,50.7,47.4,88.63,0,0,,0,0,11.9,5.8,133,1016.1,100,3.4,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T06:00:00,48.5,46.6,46.5,92.95,0,0,,0,0,13.2,4.7,115,1016.2,100,1.2,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T07:00:00,48.6,47.9,46.7,93.03,0,0,rain,0,0,15.7,3.3,62,1015.9,100,1.7,2,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T08:00:00,50.1,50.1,47.9,92.16,0,0,rain,0,0,17.4,6,118,1016.4,100,0.6,36,0.1,0,10,Overcast,fog,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T09:00:00,53.9,53.9,51.9,93.03,0,0,,0,0,19.5,7,142,1016.2,100,1.7,159,0.6,2,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T10:00:00,55.1,55.1,52.7,91.66,0,0,,0,0,21.5,5.6,162,1016.5,100,5.8,310,1.1,3,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T11:00:00,57,57,53.1,86.89,0.011,100,rain,0,0,26.6,8.7,151,1015.5,89.3,9.4,267,1,3,10,"Rain, Partially cloudy",rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T12:00:00,57.8,57.8,51.2,78.81,0,0,,0,0,30.5,7.9,168,1015,53,8.3,258,0.9,3,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T13:00:00,57.9,57.9,51.2,78.58,0,0,rain,0,0,33.5,10.2,171,1014.6,7,8.3,189,0.7,2,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T14:00:00,60,60,52,75,0,0,,0,0,21.4,8.2,160,1013.5,31.8,8.3,252,0.9,3,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T15:00:00,60.9,60.9,53.1,75.33,0,0,,0,0,21.4,9.1,152,1012.5,33,8.3,203,0.7,2,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T16:00:00,57.8,57.8,51.1,78.44,0,0,,0,0,20.6,10,143,1011.7,8.7,7.8,233,0.8,2,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T17:00:00,57,57,51.1,80.54,0,0,rain,0,0,21.7,11.5,152,1011,8.7,8.3,94,0.3,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T18:00:00,56.9,56.9,51.1,81.03,0,0,rain,0,0,35.8,9.3,154,1011.2,89.3,7.9,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T19:00:00,55.9,55.9,51,83.57,0,0,rain,0,0,24.8,14.2,162,1010.7,89.3,7.9,0,0,0,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T20:00:00,55.9,55.9,51,83.57,0,0,,0,0,23.1,11.1,152,1010.6,89.3,7.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T21:00:00,56.9,56.9,51.2,81.2,0,0,rain,0,0,22.4,10,143,1010.3,99.7,7.8,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T22:00:00,58.8,58.8,53,81.02,0,0,rain,0,0,33.9,10,152,1010,100,8.5,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-16T23:00:00,56.9,56.9,53.1,86.86,0.001,100,rain,0,0,19.7,6.8,188,1009.3,100,7.9,0,0,0,10,"Rain, Overcast",rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T00:00:00,57.8,57.8,53.9,86.9,0,0,,0,0,42.9,6.3,176,1009.2,100,7.9,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T01:00:00,57.8,57.8,54,86.99,0,0,rain,0,0,21.9,7.4,143,1008.3,100,8.5,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T02:00:00,57,57,54,89.73,0.111,100,rain,0,0,23,0.5,352,1008.6,100,2.1,0,0,0,10,"Rain, Overcast",rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T03:00:00,56,56,53,89.64,0.239,100,rain,0,0,23.9,7,73,1007.7,100,4,0,0,0,10,"Rain, Overcast",rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T04:00:00,54.9,54.9,52.8,92.51,0.151,100,rain,0,0,17.7,0,0,1007.8,100,2.1,0,0,0,10,"Rain, Overcast",rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T05:00:00,55,55,52.9,92.35,0.031,100,rain,0,0,11.6,1.1,31,1008.7,100,2.7,0,0,0,10,"Rain, Overcast",rain,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T06:00:00,55,55,53,92.68,0.127,100,rain,0,0,7.6,0,0,1008.9,100,2.5,0,0,0,10,"Rain, Overcast",rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T07:00:00,54.4,54.4,52.9,94.52,0.047,100,rain,0,0,4.9,4.7,58,1007.8,99.9,2.9,0,0,0,10,"Rain, Overcast",rain,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T08:00:00,54.1,54.1,52,92.69,0.063,100,rain,0,0,5.6,3.4,290,1008.3,89.7,1.9,10,0,0,10,"Rain, Partially cloudy",rain,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T09:00:00,56.1,56.1,53.9,92.43,0,0,,0,0,6.3,0,358,1009.3,100,2.4,23,0.1,0,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T10:00:00,56.2,56.2,53.9,92.18,0,0,,0,0,11,3.5,208,1009.2,100,2.6,50,0.2,1,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T11:00:00,57,57,53.1,86.78,0,0,,0,0,17.4,3.5,230,1009.6,99.7,6.2,25,0.1,0,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T12:00:00,57.7,57.7,53.9,86.93,0.005,100,rain,0,0,21.7,0,0,1010.2,100,5.8,65,0.2,1,10,"Rain, Overcast",rain,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T13:00:00,53.9,53.9,47.9,79.85,0,0,,0,0,21.9,14.7,322,1009.4,100,9.9,92,0.3,1,10,Overcast,cloudy,"72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T14:00:00,53.9,53.9,46.9,77.14,0,0,,0,0,27.7,6.4,346,1009.4,100,9.9,99,0.4,1,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T15:00:00,51.1,51.1,41.1,68.45,0,0,,0,0,24.4,14.5,328,1009.7,100,9.9,182,0.7,2,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T16:00:00,51.1,51.1,39.9,65.44,0,0,,0,0,21.9,4.2,336,1010.5,100,9.9,97,0.3,1,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T17:00:00,50,46.3,35.1,56.48,0,0,rain,0,0,24.8,9.2,302,1010.5,100,9.9,105,0.4,1,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T18:00:00,50,47.6,34.1,54.24,0,0,,0,0,26.4,6,336,1011.5,99.2,9.9,111,0.4,1,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T19:00:00,48.8,44.3,32.1,52.26,0,0,,0,0,18.4,10.8,339,1012.4,88.7,9.9,8,0,0,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T20:00:00,46.2,39.2,30.8,54.9,0,0,,0,0,29.7,17,330,1012.5,99,9.9,0,0,0,10,Overcast,cloudy,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T21:00:00,43.1,38.6,29,57.3,0,0,,0,0,28.1,7.6,330,1013.4,88.7,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T22:00:00,41,33.9,28.1,59.81,0,0,,0,0,20.1,12.8,302,1013.8,4.2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-17T23:00:00,39.9,34.7,27,59.64,0,0,,0,0,19.7,7.5,328,1014.5,3.6,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T00:00:00,38.1,30.5,26.1,61.69,0,0,,0,0,21.1,11.9,302,1014.9,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T01:00:00,37.2,32.1,24.3,59.08,0,0,,0,0,21.9,6.5,330,1015,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T02:00:00,37.2,32.9,24.3,59.23,0,0,,0,0,24.2,5.3,330,1015.8,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T03:00:00,37.2,37.2,25.1,61.28,0,0,,0,0,24.7,1.5,356,1015.3,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T04:00:00,37.1,29.8,25.1,61.4,0,0,,0,0,21,10.5,332,1015.6,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T05:00:00,36.1,28.8,23,58.68,0,0,,0,0,23.2,9.8,20,1016.3,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T06:00:00,36,28.4,23,58.87,0,0,,0,0,21.3,10.6,9,1017.2,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T07:00:00,35.1,30.2,21.9,58.05,0,0,,0,0,18.8,5.7,350,1017.5,3.6,9.9,4,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T08:00:00,35.2,30.4,21,55.69,0,0,,0,0,17,5.6,331,1018,2,9.9,111,0.4,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T09:00:00,39.2,30.1,21.2,48.11,0,0,,0,0,28.9,17.3,356,1019,21.3,9.9,393,1.4,4,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T10:00:00,41,31.7,21.1,44.65,0,0,,0,0,35.3,20.2,358,1019.1,21.3,9.9,564,2,6,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T11:00:00,44.6,38.6,21.1,38.83,0,0,,0,0,29.8,12.2,354,1019.1,39.7,9.9,727,2.6,7,10,Partially cloudy,partly-cloudy-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T12:00:00,48,44.5,16.3,27.88,0,0,,0,0,23.2,7.4,2,1018.6,2,9.9,818,2.9,8,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T13:00:00,51.9,51.9,15.4,23.2,0,0,,0,0,17.4,9.4,35,1018.3,0.8,9.9,837,3,8,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T14:00:00,54,54,14.5,20.66,0,0,,0,0,14.1,7.1,27,1016.8,2,9.9,795,2.9,8,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T15:00:00,56.1,56.1,14.4,19.04,0,0,,0,0,13.4,3.8,338,1016.1,2,9.9,682,2.5,7,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T16:00:00,57.9,57.9,14.3,17.74,0,0,,0,0,9.4,0.9,357,1015.6,2,9.9,539,1.9,5,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T17:00:00,60.2,60.2,13.3,15.69,0,0,,0,0,9.6,3.5,348,1015.6,2,9.9,348,1.3,3,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T18:00:00,61.1,61.1,15.4,16.61,0,0,,0,0,8.3,0.5,3,1016,2,9.9,125,0.5,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T19:00:00,59,59,15.4,17.94,0,0,,0,0,4.3,3.6,23,1016.9,2,9.9,5,0,0,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T20:00:00,55.3,55.3,18.8,23.71,0,0,,0,0,2.5,4.8,100,1017.2,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T21:00:00,54.9,54.9,17.5,22.72,0,0,,0,0,2.7,0,0,1017.4,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T22:00:00,54.7,54.7,17.9,23.32,0,0,,0,0,3.1,0,0,1017.5,2,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-18T23:00:00,52.6,52.6,18,25.32,0,0,,0,0,3.6,0,0,1017.6,0,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T00:00:00,52.6,52.6,20.6,28.3,0,0,,0,0,3.6,0.3,5,1017.6,0,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T01:00:00,49.5,49.5,20.8,31.96,0,0,,0,0,3.4,0.3,9,1017.7,0,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T02:00:00,49.5,48.7,21.6,33.11,0,0,,0,0,3.8,3.4,43,1017.7,0,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T03:00:00,47.5,47.5,26.4,43.39,0,0,,0,0,4.3,0.2,10,1017.8,0,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T04:00:00,45.9,44.7,27,47.33,0,0,,0,0,5.8,3.4,65,1017.7,0,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T05:00:00,44.8,44.8,29.8,55.3,0,0,,0,0,7.2,0.5,12,1017.8,0,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T06:00:00,44.7,44.7,29,53.95,0,0,,0,0,7.8,2.7,53,1018.4,0,9.9,0,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T07:00:00,43.8,43.8,29.1,55.88,0,0,,0,0,7.6,0.2,6,1019,2,9.9,9,0,0,10,Clear,clear-night,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T08:00:00,44.8,42.4,28.4,52.35,0,0,,0,0,7.2,4.6,129,1019.4,2,9.9,93,0.3,1,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T09:00:00,46.8,44,29.5,50.72,0,0,,0,0,7.4,5.7,133,1019.6,2,9.9,360,1.3,4,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T10:00:00,50.9,50.9,29.4,43.37,0,0,,0,0,8.5,3.5,49,1020.2,3.6,9.9,544,2,5,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T11:00:00,53.7,53.7,28.5,37.63,0,0,,0,0,8.7,4.8,44,1019.9,3.6,9.9,688,2.5,7,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T12:00:00,56.5,56.5,28.3,33.76,0,0,,0,0,8.7,3.7,68,1019.2,3.6,9.9,791,2.8,8,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T13:00:00,58.6,58.6,24.6,26.9,0,0,,0,0,10.7,5.1,79,1018.6,3.6,9.9,824,3,8,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T14:00:00,60.7,60.7,21.7,22.11,0,0,,0,0,17.2,7.1,81,1017.7,3.6,9.9,786,2.8,8,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T15:00:00,62.1,62.1,13.3,14.62,0,0,,0,0,13,6.9,200,1016.8,3.6,9.9,672,2.4,7,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
10022,2025-03-19T16:00:00,61.2,61.2,10.4,13.34,0,0,,0,0,11.6,7.1,198,1016.7,3.6,9.9,545,2,5,10,Clear,clear-day,"72502594741,72505394728,KTEB,KLGA,F1417,KNYC,72503014732"
